game type,no. players,blinds,players order,hero cards,players cards,game details,rake,jackpot
6-max,6,"[0.01, 0.02]","['36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero']",[3s As],"['', '', '', '', '', '[3s As]']","{'player': ['36bf82ee', '85dfdb13', 'f3b2ace0', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', '85dfdb13', 'Hero', '85dfdb13', '85dfdb13', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero'], 'stack': [3.46, 1.6, 1.98, 1.98, 1.79, 2.02, 1.44, 3.46, 1.54, 1.98, 1.54, 1.36, 1.46, 1.28, 1.36, 3.46, 1.98, 1.98, 1.79, 2.02, 1.36], 'action': ['sb', 'bb', 'post bb', 'check', 'fold', 'fold', 'raise', 'fold', 'call', 'fold', 'check', 'bet', 'call', 'bet', 'fold', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.02, 0, 0, 0, 0.08, 0, 0.06, 0, 0, 0.08, 0.08, 0.18, 0, -0.01, 0.19, -0.02, 0, 0, -0.16], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 2, 3, 4, 5, 0, 1, 2, 1, 5, 1, 1, 5, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], ['Kd', 'Qd', '5d'], ['Kd', 'Qd', '5d'], ['Kd', 'Qd', '5d'], ['Kd', 'Qd', '5d', '2d'], ['Kd', 'Qd', '5d', '2d'], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.05, 0.05, 0.05, 0.05, 0.13, 0.13, 0.19, 0.19, 0, 0.08, 0.16, 0.18, 0.18, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.19, 0.19, 0.19, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35]}",0.01,0.0
6-max,5,"[0.01, 0.02]","['c5955313', '43b27267', 'ade77494', 'd422f779', 'Hero']",[Td 9s],"['', '', '', '', '[Td 9s]']","{'player': ['c5955313', '43b27267', 'ade77494', 'd422f779', 'Hero', 'c5955313', '43b27267', 'c5955313', '43b27267', 'ade77494', 'd422f779', 'Hero'], 'stack': [2.0, 1.21, 1.95, 2.41, 2.14, 2.0, 1.21, 2.0, 1.21, 2.06, 2.41, 2.14], 'action': ['sb', 'bb', 'raise', 'fold', 'fold', 'fold', 'fold', 'lose', 'lose', 'win', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.05, 0, 0, 0, 0, -0.01, -0.02, 0.03, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 3, 4], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.08, 0.08, 0.08, 0.08, 0.08, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.05, 0.05, 0.05, 0.05]}",0.0,0.0
6-max,5,"[0.01, 0.02]","['43b27267', 'ade77494', 'd422f779', 'Hero', 'c5955313']",[7d 3d],"[['5d', 'Ad'], '', '', '[7d 3d]', ['5h', '2h']]","{'player': ['43b27267', 'ade77494', 'd422f779', 'Hero', 'c5955313', '43b27267', 'ade77494', '43b27267', 'ade77494', 'c5955313', '43b27267', 'ade77494', '43b27267', 'c5955313', '43b27267', 'c5955313', '43b27267', 'ade77494', 'd422f779', 'Hero', 'c5955313'], 'stack': [1.2, 2.01, 2.41, 2.14, 1.94, 1.15, 1.97, 1.15, 1.97, 1.84, 1.05, 1.97, 1.05, 1.84, 1.05, 1.84, 1.05, 1.97, 2.41, 2.14, 2.21], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'call', 'call', 'check', 'check', 'bet', 'call', 'fold', 'check', 'check', 'check', 'check', 'lose', 'lose', 'lose', 'lose', 'win'], 'actions_detail': [0.01, 0.02, 0, 0, 0.06, 0.05, 0.04, 0, 0, 0.1, 0.1, 0, 0, 0, 0, 0, -0.16, -0.06, 0, 0, 0.22], 'round': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 0, 1, 0, 1, 4, 0, 1, 0, 4, 0, 4, 0, 1, 2, 3, 4], 'tables_cards': [[], [], [], [], [], [], [], ['2d', '4h', 'Kc'], ['2d', '4h', 'Kc'], ['2d', '4h', 'Kc'], ['2d', '4h', 'Kc'], ['2d', '4h', 'Kc'], ['2d', '4h', 'Kc', 'Jd'], ['2d', '4h', 'Kc', 'Jd'], ['2d', '4h', 'Kc', 'Jd', 'Jc'], ['2d', '4h', 'Kc', 'Jd', 'Jc'], ['2d', '4h', 'Kc', 'Jd', 'Jc'], ['2d', '4h', 'Kc', 'Jd', 'Jc'], ['2d', '4h', 'Kc', 'Jd', 'Jc'], ['2d', '4h', 'Kc', 'Jd', 'Jc'], ['2d', '4h', 'Kc', 'Jd', 'Jc']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.09, 0.14, 0.18, 0, 0, 0.1, 0.2, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.18, 0.18, 0.18, 0.18, 0.18, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38]}",0.01,0.0
6-max,6,"[0.01, 0.02]","['85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee']",[9c Js],"['', '', '', '', '[9c Js]', '']","{'player': ['85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', '85dfdb13', 'f3b2ace0', '85dfdb13', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee'], 'stack': [1.79, 1.98, 1.79, 2.02, 1.36, 3.46, 1.78, 1.98, 1.78, 1.96, 1.78, 1.78, 2.04, 1.79, 2.02, 1.36, 3.46], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'call', 'check', 'check', 'bet', 'fold', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0.01, 0, 0, 0.02, 0, -0.02, 0.02, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 0, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['Ks', '7c', 'As'], ['Ks', '7c', 'As'], ['Ks', '7c', 'As'], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04, 0.04, 0, 0.02, 0.02, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994, 0.039999999999999994]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13']",[6c Ts],"[['3s', 'Qs'], '', '', '[6c Ts]', ['2s', 'As'], '']","{'player': ['f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', 'f3b2ace0', '36bf82ee', '85dfdb13', 'f3b2ace0', '36bf82ee', '85dfdb13', 'f3b2ace0', '36bf82ee', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13'], 'stack': [2.01, 1.77, 2.02, 1.36, 3.4, 1.72, 1.96, 1.77, 1.96, 3.4, 1.72, 1.81, 3.25, 1.72, 1.81, 3.25, 2.29, 1.77, 2.02, 1.36, 3.25, 1.72], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'call', 'call', 'fold', 'check', 'check', 'check', 'bet', 'call', 'fold', 'check', 'check', 'win', 'lose', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0.06, 0.06, 0.05, 0, 0, 0, 0, 0.15, 0.15, 0, 0, 0, 0.29, -0.02, 0, 0, -0.21, -0.06], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 4, 5, 0, 4, 5, 0, 4, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['3c', '8s', '7c'], ['3c', '8s', '7c'], ['3c', '8s', '7c'], ['3c', '8s', '7c', 'Js'], ['3c', '8s', '7c', 'Js'], ['3c', '8s', '7c', 'Js'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th'], ['3c', '8s', '7c', 'Js', 'Th']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.09, 0.15, 0.2, 0.2, 0, 0, 0, 0.15, 0.3, 0.3, 0, 0, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]}",0.02,0.0
6-max,6,"[0.01, 0.02]","['ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313', '43b27267']",[3h Qh],"['', '', '', '[3h Qh]', '', '']","{'player': ['ade77494', 'd422f779', '8801b76', '8801b76', 'Hero', 'c5955313', '43b27267', 'ade77494', 'd422f779', '8801b76', 'ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313', '43b27267'], 'stack': [1.99, 2.39, 1.18, 1.18, 2.14, 2.21, 1.05, 1.92, 2.39, 1.18, 2.1, 2.39, 1.18, 2.14, 2.21, 1.05], 'action': ['sb', 'bb', 'post bb', 'check', 'fold', 'fold', 'fold', 'raise', 'fold', 'fold', 'win', 'lose', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.02, 0, 0, 0, 0, 0.08, 0, 0, 0.04, -0.02, -0.02, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 2, 3, 4, 5, 0, 1, 2, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.05, 0.05, 0.05, 0.05, 0.05, 0.12000000000000001, 0.12000000000000001, 0.12000000000000001, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['d422f779', '8801b76', 'Hero', 'c5955313', '43b27267', 'ade77494']",[4s Qc],"['', '', '[4s Qc]', '', '', '']","{'player': ['d422f779', '8801b76', 'Hero', 'c5955313', '43b27267', 'ade77494', 'd422f779', '8801b76', 'd422f779', '8801b76', 'd422f779', '8801b76', 'd422f779', 'd422f779', '8801b76', 'd422f779', 'd422f779', '8801b76', 'Hero', 'c5955313', '43b27267', 'ade77494'], 'stack': [2.38, 1.16, 2.14, 2.21, 1.05, 2.04, 2.35, 1.14, 2.35, 1.14, 2.35, 1.1, 2.31, 2.31, 0.98, 2.31, 2.31, 1.38, 2.14, 2.21, 1.05, 2.04], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'fold', 'raise', 'call', 'check', 'check', 'check', 'bet', 'call', 'check', 'bet', 'fold', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0, 0.04, 0.02, 0, 0, 0, 0.04, 0.04, 0, 0.12, 0, -0.08, 0.08, 0, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['5d', '2d', 'Qs'], ['5d', '2d', 'Qs'], ['5d', '2d', 'Qs', '4d'], ['5d', '2d', 'Qs', '4d'], ['5d', '2d', 'Qs', '4d'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s'], ['5d', '2d', 'Qs', '4d', '9s']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.06, 0.08, 0, 0, 0, 0.04, 0.08, 0, 0.12, 0.12, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.08, 0.08, 0.08, 0.08, 0.08, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16]}",0.0,0.0
6-max,5,"[0.01, 0.02]","['8801b76', 'Hero', 'c5955313', 'ade77494', 'd422f779']",[Kd 5d],"[['2d', '6d'], ['Kd', '5d'], '', '', ['4d', 'Ad']]","{'player': ['8801b76', 'Hero', 'c5955313', 'ade77494', 'd422f779', '8801b76', 'Hero', '8801b76', 'Hero', 'd422f779', '8801b76', 'Hero', 'd422f779', '8801b76', 'Hero', 'd422f779', '8801b76', 'Hero', 'c5955313', 'ade77494', 'd422f779'], 'stack': [1.25, 2.12, 2.21, 2.04, 2.27, 1.22, 2.1, 1.22, 2.1, 2.27, 1.22, 2.1, 2.27, 1.22, 2.1, 2.27, 1.22, 2.1, 2.21, 2.04, 2.39], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'call', 'call', 'check', 'check', 'check', 'check', 'check', 'check', 'check', 'check', 'check', 'lose', 'lose', 'lose', 'lose', 'win'], 'actions_detail': [0.01, 0.02, 0, 0, 0.04, 0.03, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.04, -0.04, 0, 0, 0.08], 'round': [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 0, 1, 0, 1, 4, 0, 1, 4, 0, 1, 4, 0, 1, 2, 3, 4], 'tables_cards': [[], [], [], [], [], [], [], ['5h', 'Qc', '7h'], ['5h', 'Qc', '7h'], ['5h', 'Qc', '7h'], ['5h', 'Qc', '7h', '6c'], ['5h', 'Qc', '7h', '6c'], ['5h', 'Qc', '7h', '6c'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah'], ['5h', 'Qc', '7h', '6c', 'Ah']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.07, 0.1, 0.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0']",[5s 3s],"['', '', '[5s 3s]', '', '', '']","{'player': ['a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'a5c03d05', '66022b69', '36bf82ee', '85dfdb13', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0'], 'stack': [1.76, 2.0, 1.36, 3.19, 1.66, 2.29, 1.71, 1.96, 1.59, 1.96, 3.19, 1.66, 2.06, 1.96, 1.36, 3.19, 1.66, 2.29], 'action': ['sb', 'bb', 'fold', 'raise', 'call', 'fold', 'call', 'call', 'bet', 'fold', 'fold', 'fold', 'win', 'lose', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0.06, 0.06, 0, 0.05, 0.04, 0.12, 0, 0, 0, 0.18, -0.06, 0, -0.06, -0.06, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 3, 4, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['6c', 'Jd', '8d'], ['6c', 'Jd', '8d'], ['6c', 'Jd', '8d'], ['6c', 'Jd', '8d'], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.09, 0.15, 0.15, 0.2, 0.24, 0.12, 0.12, 0.12, 0.12, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24]}",0.01,0.0
6-max,5,"[0.01, 0.02]","['Hero', 'c5955313', 'ade77494', 'd422f779', '8801b76']",[4c 2h],"['[4c 2h]', '', '', '', '']","{'player': ['Hero', 'c5955313', 'ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313', 'Hero', 'c5955313', 'ade77494', 'd422f779', '8801b76'], 'stack': [2.09, 2.19, 2.04, 2.39, 1.16, 2.09, 2.19, 2.09, 2.19, 2.04, 2.39, 1.29], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'fold', 'fold', 'lose', 'lose', 'lose', 'lose', 'win'], 'actions_detail': [0.01, 0.02, 0, 0, 0.06, 0, 0, -0.01, -0.02, 0, 0, 0.03], 'round': [0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 3, 4], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.09, 0.09, 0.09, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999, 0.04999999999999999]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05']",[Tc 3c],"['', '[Tc 3c]', '', '', '', '']","{'player': ['66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05'], 'stack': [1.99, 1.34, 3.19, 1.66, 2.23, 1.88, 1.74, 1.34, 2.23, 1.88, 2.33, 1.34, 3.19, 1.66, 2.23, 1.88], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'call', 'raise', 'fold', 'fold', 'fold', 'win', 'lose', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0.06, 0.06, 0.26, 0, 0, 0, 0.14, -0.02, 0, 0, -0.06, -0.06], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 4, 5, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.09, 0.15, 0.4, 0.4, 0.4, 0.4, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]}",0.01,0.0
6-max,6,"[0.01, 0.02]","['c5955313', '4603e786', 'ade77494', 'd422f779', '8801b76', 'Hero']",[9s As],"['', ['7c', 'Tc'], '', '', '', ['9s', 'As']]","{'player': ['c5955313', '4603e786', 'ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313', '4603e786', '4603e786', 'Hero', '4603e786', 'Hero', '4603e786', 'Hero', 'c5955313', '4603e786', 'ade77494', 'd422f779', '8801b76', 'Hero'], 'stack': [2.18, 1.98, 2.04, 2.39, 1.25, 2.04, 2.18, 1.95, 1.95, 2.04, 1.86, 1.95, 1.86, 1.95, 2.18, 2.14, 2.04, 2.39, 1.25, 1.95], 'action': ['sb', 'bb', 'fold', 'fold', 'fold', 'raise', 'fold', 'call', 'check', 'check', 'bet', 'call', 'check', 'check', 'lose', 'win', 'lose', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0, 0.05, 0, 0.03, 0, 0, 0.09, 0.09, 0, 0, -0.01, 0.15, 0, 0, 0, -0.14], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 1, 5, 1, 5, 1, 5, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['Ts', '3c', '7s'], ['Ts', '3c', '7s'], ['Ts', '3c', '7s', 'Th'], ['Ts', '3c', '7s', 'Th'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc'], ['Ts', '3c', '7s', 'Th', 'Qc']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.03, 0.08, 0.08, 0.11000000000000001, 0, 0, 0.09, 0.18, 0, 0, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.11000000000000001, 0.11000000000000001, 0.11000000000000001, 0.11000000000000001, 0.29000000000000004, 0.29000000000000004, 0.29000000000000004, 0.29000000000000004, 0.29000000000000004, 0.29000000000000004, 0.29000000000000004, 0.29000000000000004]}",0.01,0.0
6-max,6,"[0.01, 0.02]","['Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69']",[Qh 7c],"['[Qh 7c]', ['Qd', 'Tc'], '', '', ['Ts', 'Qs'], '']","{'player': ['Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69', 'Hero', '36bf82ee', '36bf82ee', 'a5c03d05', '36bf82ee', 'a5c03d05', '36bf82ee', 'a5c03d05', 'Hero', '36bf82ee', '85dfdb13', 'f3b2ace0', 'a5c03d05', '66022b69'], 'stack': [1.33, 3.17, 1.66, 2.23, 1.84, 2.13, 1.33, 3.15, 3.15, 1.84, 3.15, 1.84, 3.15, 1.84, 1.33, 3.2, 1.66, 2.23, 1.88, 2.13], 'action': ['sb', 'bb', 'fold', 'fold', 'raise', 'fold', 'fold', 'call', 'check', 'check', 'check', 'check', 'check', 'check', 'lose', 'win', 'lose', 'lose', 'win', 'lose'], 'actions_detail': [0.01, 0.02, 0, 0, 0.04, 0, 0, 0.02, 0, 0, 0, 0, 0, 0, -0.01, 0.01, 0, 0, 0.0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 1, 4, 1, 4, 1, 4, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], ['Kd', 'As', '3h'], ['Kd', 'As', '3h'], ['Kd', 'As', '3h', '6c'], ['Kd', 'As', '3h', '6c'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d'], ['Kd', 'As', '3h', '6c', '2d']], 'round chips': [0.03, 0.03, 0.03, 0.03, 0.07, 0.07, 0.07, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09, 0.09]}",0.0,0.0
6-max,6,"[0.01, 0.02]","['4603e786', 'ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313']",[7h Jh],"['', '', '', '', '[7h Jh]', '']","{'player': ['4603e786', 'ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313', '4603e786', 'ade77494', '4603e786', 'ade77494', 'd422f779', '8801b76', 'Hero', 'c5955313'], 'stack': [2.13, 2.02, 2.35, 1.25, 1.95, 2.18, 2.13, 2.02, 2.13, 2.02, 2.44, 1.25, 1.95, 2.18], 'action': ['sb', 'bb', 'raise', 'fold', 'fold', 'fold', 'fold', 'fold', 'lose', 'lose', 'win', 'lose', 'lose', 'lose'], 'actions_detail': [0.01, 0.02, 0.04, 0, 0, 0, 0, 0, -0.01, -0.02, 0.03, 0, 0, 0], 'round': [0, 0, 0, 0, 0, 0, 0, 0, 'end', 'end', 'end', 'end', 'end', 'end'], 'position': [0, 1, 2, 3, 4, 5, 0, 1, 0, 1, 2, 3, 4, 5], 'tables_cards': [[], [], [], [], [], [], [], [], [], [], [], [], [], []], 'round chips': [0.03, 0.03, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0, 0, 0, 0, 0, 0], 'pot': [0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]}",0.0,0.0
